Time;PV_Power;PV_Energy;Grid_Power;GridEn_consumed;GridEn_injected;LoadTot;Load_Energy;Conso;Unnamed: 9;Unnamed: 10;Frequency;Power_Factor;THDV1_net;THDV2_net;THDV3_net;THDI1_net;THDI2_net;THDI3_net;THDV1_pv;THDV2_pv;THDV3_pv;THDI1_pv;THDI2_pv;THDI3_pv
29/05/2018 05:20;0.0;178454.55;2766.07;274063.0;0.0;2766.07;452518.0;27584.07;;;50.0;0.0;1.98;1.5;1.85;23.25;23.81;16.79;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:25;0.0;178454.32;2367.57;274063.0;0.0;2367.57;452518.0;27584.07;;;50.0;0.0;2.29;1.69;2.22;22.42;25.29;20.5;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:30;0.0;178454.09;3394.37;274063.37;0.0;3394.37;452518.0;27584.07;;;50.0;0.0;2.31;1.75;2.26;18.42;17.91;15.64;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:35;0.0;178453.78;3771.77;274064.0;0.0;3771.77;452518.0;27584.07;;;50.0;0.0;2.51;1.91;2.38;18.07;16.84;14.78;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:40;0.0;178453.52;2470.43;274064.0;0.0;2297.97;452518.0;27584.07;;;50.0;0.02;2.68;2.0;2.46;27.68;30.97;20.55;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:45;0.0;178453.32;2565.43;274064.0;0.0;1082.63;452518.0;27584.07;;;50.0;0.08;2.84;2.17;2.66;27.93;26.84;24.82;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:50;0.0;178453.11;3147.5;274064.37;0.0;250.0;452518.0;27584.07;;;50.0;0.12;2.98;2.32;2.85;25.9;25.49;22.8;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 05:55;0.0;178452.85;3477.17;274065.0;0.0;475.0;452518.0;27584.07;;;50.0;0.23;2.72;1.97;2.53;21.86;21.4;20.53;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:00;0.0;178452.65;2371.33;274065.0;0.0;675.0;452518.0;27584.07;;;50.0;0.3;1.97;1.39;1.77;27.26;30.61;23.06;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:05;0.0;178452.51;2594.73;274065.0;0.0;700.0;452518.0;27584.07;;;50.0;0.37;1.88;1.33;1.8;25.15;25.44;23.4;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:10;0.0;178452.34;3100.47;274065.27;0.0;1033.33;452518.0;27584.07;;;50.0;0.41;2.02;1.4;1.88;23.09;23.09;19.69;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:15;18.23;178452.18;2833.83;274066.0;0.0;1408.33;452518.0;27584.07;;;50.0;0.54;2.0;1.41;1.85;24.57;24.59;20.1;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:20;150.5;178452.11;2533.87;274066.0;0.0;1966.67;452518.0;27584.07;;;50.0;0.69;1.84;1.29;1.7;29.89;32.75;20.27;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:25;83.97;178452.07;2854.77;274066.0;0.0;2108.33;452518.0;27584.07;;;50.0;0.72;1.8;1.25;1.72;23.55;25.37;19.67;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:30;399.7;178452.02;2400.83;274066.0;0.0;2425.0;452518.0;27584.07;;;50.0;0.77;1.73;1.11;1.61;29.5;26.33;23.09;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:35;403.17;178452.05;2774.17;274066.67;0.0;2458.33;452518.83;27584.07;;;50.0;0.78;1.6;1.07;1.55;24.75;28.37;22.69;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:40;109.93;178451.96;3719.5;274067.0;0.0;2700.0;452519.0;27584.07;;;50.0;0.8;1.6;1.11;1.66;18.98;18.65;15.2;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:45;349.67;178451.91;3323.5;274067.0;0.0;3025.0;452519.0;27584.07;;;50.0;0.81;1.56;1.11;1.65;18.36;19.58;17.44;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:50;714.07;178451.9;2836.3;274067.07;0.0;3258.33;452519.0;27584.07;;;50.0;0.84;1.51;1.09;1.64;21.96;24.2;20.28;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 06:55;1033.2;178451.98;3258.4;274068.0;0.0;4033.33;452519.83;27584.07;;;50.0;0.87;1.63;1.2;1.63;20.1;22.98;19.88;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:00;1317.13;178452.04;3523.77;274068.0;0.0;4716.67;452520.0;27584.07;;;50.0;0.91;1.57;1.1;1.53;18.95;18.72;15.37;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:05;2359.73;178452.19;2915.3;274068.0;0.0;5266.67;452520.17;27584.07;;;50.0;0.93;1.42;0.93;1.35;20.59;20.2;17.7;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:10;3247.97;178452.42;2702.73;274068.2;0.0;5950.0;452521.0;27584.07;;;50.0;0.94;1.43;1.0;1.32;21.78;22.26;20.26;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:15;3608.97;178452.7;3000.03;274069.0;0.0;6608.33;452521.3;27584.07;;;50.0;0.95;1.53;1.13;1.46;24.05;25.39;17.52;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:20;4248.17;178453.04;2494.4;274069.0;0.0;6741.67;452522.0;27584.07;;;50.0;0.95;1.52;1.04;1.44;24.94;27.91;20.91;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:25;10794.63;178453.65;1805.97;274069.0;0.0;12600.0;452522.67;27584.07;;;50.0;0.98;1.53;1.07;1.29;32.05;40.92;24.47;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:30;11587.6;178454.59;1837.9;274069.0;0.0;13425.0;452523.8;27584.07;;;50.0;0.98;1.53;1.14;1.39;30.37;35.91;27.04;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:35;12325.03;178455.6;1400.43;274069.0;0.0;13725.0;452524.9;27584.07;;;50.0;0.99;1.42;1.03;1.29;41.6;43.13;24.69;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:40;12400.93;178456.62;1899.7;274069.6;0.0;14300.0;452526.17;27584.07;;;50.0;0.99;1.27;0.97;1.15;27.39;36.98;24.8;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:45;12999.8;178457.68;1900.9;274070.0;0.0;14900.0;452527.37;27584.07;;;50.0;0.99;1.24;0.99;1.29;28.52;37.64;22.59;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:50;14466.17;178458.81;1867.77;274070.0;0.0;16333.33;452528.57;27584.07;;;50.0;0.99;1.27;1.01;1.3;31.88;41.27;24.09;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 07:55;18014.23;178460.18;44.33;274070.0;0.0;18058.33;452530.1;27584.07;;;50.0;0.99;1.19;0.94;1.12;65.83;35.38;58.0;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:00;18987.03;178461.74;696.37;274070.0;0.0;19683.33;452531.6;27584.07;;;49.98;0.99;1.04;0.89;1.06;62.5;34.63;29.32;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:05;19303.7;178463.32;1563.73;274070.0;0.0;20866.67;452533.37;27584.07;;;50.0;0.99;0.89;0.77;1.0;27.2;39.91;26.52;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:10;21727.13;178465.02;781.57;274070.0;0.0;22508.33;452535.13;27584.07;;;50.0;0.99;0.85;0.76;0.98;47.89;37.74;29.02;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:15;24916.33;178466.94;-641.47;274070.0;0.0;24275.0;452537.07;27584.07;;;50.0;0.99;0.84;0.75;0.92;94.34;20.13;45.58;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:20;22874.7;178468.84;-241.4;274070.0;0.0;22633.33;452538.97;27584.07;;;50.0;0.99;1.01;0.81;1.07;79.31;28.94;49.65;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:25;25728.5;178470.93;371.7;274070.0;0.0;26100.0;452541.1;27584.07;;;50.0;0.99;0.95;0.83;1.12;56.21;31.54;35.58;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:30;27584.43;178473.14;-34.07;274070.0;0.0;27550.0;452543.27;27584.07;;;50.0;0.99;0.9;0.79;1.11;65.43;29.98;49.39;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:35;29436.7;178475.46;-753.13;274070.0;0.0;28683.33;452545.67;27584.07;;;50.0;0.99;0.9;0.79;1.12;82.4;17.77;39.95;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:40;29239.57;178477.86;-856.87;274070.0;0.0;28383.33;452548.03;27584.07;;;50.0;0.99;0.9;0.81;1.16;92.28;21.24;50.53;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:45;27704.43;178480.2;804.1;274070.0;0.0;28508.33;452550.43;27584.07;;;50.0;0.99;0.8;0.9;1.05;46.4;25.95;28.27;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:50;29242.4;178482.53;116.03;274070.0;0.0;29358.33;452552.87;27584.07;;;50.0;0.99;0.87;0.93;1.2;68.51;23.18;33.52;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 08:55;30052.13;178484.95;14.63;274070.0;0.0;30066.67;452555.3;27584.07;;;50.0;0.99;0.82;0.91;1.04;62.92;25.97;32.07;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:00;31356.97;178487.51;-757.23;274070.0;0.0;30600.0;452557.9;27584.07;;;50.0;0.99;0.76;0.86;0.99;89.99;20.31;52.56;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:05;31806.5;178490.08;-598.23;274070.0;0.0;31208.33;452560.43;27584.07;;;50.0;0.99;0.76;0.82;1.01;87.64;20.09;49.34;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:10;32227.87;178492.7;-410.97;274070.0;0.0;31816.67;452563.03;27584.07;;;50.0;0.99;0.84;0.89;1.0;76.89;24.81;44.99;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:15;33345.83;178495.38;-753.8;274070.0;0.0;32591.67;452565.77;27584.07;;;50.0;0.99;0.9;0.93;1.15;90.4;21.01;49.19;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:20;34091.03;178498.13;-557.5;274070.0;0.0;33533.33;452568.5;27584.07;;;50.0;0.99;0.92;0.95;1.12;81.47;19.88;38.68;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:25;34725.2;178500.92;-775.5;274070.0;0.0;33950.0;452571.27;27584.07;;;50.0;0.99;0.95;0.95;1.15;82.23;21.37;41.69;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:30;35261.27;178503.8;-602.93;274070.0;0.0;34658.33;452574.13;27584.07;;;50.0;0.99;0.78;0.84;1.03;77.59;20.13;38.97;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:35;36243.67;178506.7;-960.1;274070.0;0.0;35283.33;452577.07;27584.07;;;50.0;0.99;1.11;1.15;1.45;80.21;21.15;36.51;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:40;34993.9;178509.62;389.53;274070.0;0.0;35383.33;452580.0;27584.07;;;50.0;0.99;1.2;1.16;1.45;50.69;32.33;36.64;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:45;36119.5;178512.57;330.97;274070.0;0.0;36450.0;452583.0;27584.07;;;50.0;0.99;1.02;1.04;1.32;50.35;31.07;39.43;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:50;38836.97;178515.64;-1352.43;274070.0;0.0;37483.33;452586.13;27584.07;;;50.0;0.59;1.04;1.09;1.31;80.06;19.25;35.66;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 09:55;38752.93;178518.79;-836.43;274070.0;0.0;37916.67;452589.27;27584.07;;;50.0;0.07;1.01;1.0;1.25;73.24;22.5;38.15;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:00;38070.9;178521.94;129.2;274070.0;0.0;38200.0;452592.43;27584.07;;;50.0;0.07;0.99;0.96;1.23;50.98;31.6;39.2;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:05;37760.37;178525.11;548.1;274070.8;0.0;38308.33;452595.57;27584.07;;;50.0;-0.46;1.13;1.06;1.36;48.99;38.5;34.64;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:10;41089.97;178528.31;-1498.63;274071.0;0.0;39591.67;452598.8;27584.07;;;50.0;-0.86;1.22;1.15;1.46;74.08;23.13;25.37;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:15;40130.27;178531.6;-547.37;274071.0;0.0;39583.33;452602.17;27584.07;;;50.0;-0.92;1.21;1.14;1.42;69.12;30.59;38.14;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:20;40127.13;178534.95;806.53;274071.0;0.0;40933.33;452605.5;27584.07;;;50.0;-0.99;1.46;1.35;1.69;37.45;37.06;37.01;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:25;41455.43;178538.29;-680.53;274071.0;0.0;40775.0;452608.87;27584.07;;;50.0;-0.99;1.61;1.51;1.89;64.88;33.42;32.4;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:30;42444.06;178541.02;-1750.28;274071.0;0.0;40694.44;452611.61;27584.07;;;50.0;-0.99;1.39;1.28;1.64;67.55;25.14;25.44;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:35;43338.27;178546.19;-1793.36;274071.0;0.0;41545.45;452616.73;27584.07;;;50.0;-0.99;1.4;1.34;1.61;78.15;23.22;24.7;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:40;41777.27;178548.55;-77.37;274071.0;0.0;41691.67;452619.17;27584.07;;;50.0;-0.99;1.41;1.29;1.59;53.54;37.76;38.54;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:45;42680.97;178552.02;-531.07;274071.0;0.0;42150.0;452622.63;27584.07;;;50.0;-0.99;1.44;1.35;1.61;67.69;33.99;38.17;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:50;43825.77;178555.56;-1134.4;274071.0;0.0;42691.67;452626.2;27584.07;;;50.0;-0.99;1.51;1.46;1.7;69.14;25.97;27.13;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 10:55;43142.43;178559.11;-909.47;274071.0;0.0;42233.33;452629.73;27584.07;;;50.0;-0.99;1.62;1.6;1.78;76.92;32.68;30.07;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:00;42870.37;178562.62;-762.37;274071.0;0.0;42108.33;452633.27;27584.07;;;50.0;-0.99;1.64;1.61;1.88;72.99;27.49;30.59;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:05;42937.38;178566.13;-75.52;274071.0;0.0;42862.07;452636.72;27584.07;;;50.0;-0.99;1.67;1.63;1.87;58.77;31.92;40.0;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:10;43448.67;178569.74;-215.3;274071.0;0.0;43233.33;452640.4;27584.07;;;50.0;-0.99;1.78;1.76;2.04;58.81;30.76;39.61;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:15;45063.23;178573.35;-1472.23;274071.0;0.0;43591.67;452644.0;27584.07;;;50.0;-0.99;1.78;1.69;1.97;73.88;23.7;38.21;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:20;45216.37;178576.99;-1475.17;274071.0;0.0;43741.67;452647.6;27584.07;;;50.0;-0.99;1.64;1.56;1.86;78.39;24.36;32.07;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:25;42436.83;178580.58;-715.43;274071.0;0.0;41716.67;452651.27;27584.07;;;50.0;-0.92;1.75;1.7;1.99;57.44;26.01;42.53;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:30;44621.53;178584.12;-562.83;274071.0;0.0;44058.33;452654.77;27584.07;;;50.0;-0.99;1.64;1.64;1.9;65.61;23.87;47.3;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:35;38880.03;178587.5;-855.37;274071.0;0.0;38025.0;452658.2;27584.07;;;50.0;-0.4;1.66;1.63;1.91;62.08;25.98;40.27;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:40;46970.43;178590.96;-1845.97;274071.0;0.0;45125.0;452661.63;27584.07;;;50.0;-0.99;1.75;1.71;2.01;74.73;18.71;31.33;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:45;41094.2;178594.44;-635.67;274071.0;0.0;40458.33;452665.13;27584.07;;;50.0;-0.59;1.63;1.64;1.9;70.0;28.54;42.85;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:50;42728.67;178597.9;-570.3;274071.0;0.0;42158.33;452668.57;27584.07;;;50.0;-0.66;1.66;1.65;1.89;67.48;25.84;39.76;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 11:55;46295.13;178601.57;-1561.93;274071.0;0.0;44733.33;452672.3;27584.07;;;50.0;-0.99;1.74;1.78;2.03;80.3;20.35;35.81;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:00;45938.33;178605.28;-1630.43;274071.0;0.0;44308.33;452676.0;27584.07;;;50.0;-0.99;1.92;1.94;2.25;79.0;19.27;37.7;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:05;44535.77;178608.95;-577.4;274071.0;0.0;43958.33;452679.67;27584.07;;;50.0;-0.99;1.75;1.78;2.05;56.92;24.62;46.56;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:10;45441.9;178612.6;-1608.67;274071.0;0.0;43833.33;452683.37;27584.07;;;50.0;-0.99;1.67;1.72;2.0;75.13;18.8;32.2;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:15;45301.43;178616.26;-1234.97;274071.0;0.0;44066.67;452687.0;27584.07;;;50.0;-0.99;1.57;1.66;1.9;66.94;20.1;37.67;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:20;44757.3;178619.94;-499.2;274071.0;0.0;44258.33;452690.67;27584.07;;;50.0;-0.99;1.69;1.79;2.04;49.35;24.35;48.42;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:25;45406.73;178623.64;-982.03;274071.0;0.0;44425.0;452694.4;27584.07;;;50.0;-0.99;1.6;1.74;2.0;58.62;20.77;42.48;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:30;45299.73;178627.34;-1124.8;274071.0;0.0;44175.0;452698.07;27584.07;;;50.0;-0.99;1.64;1.73;1.98;71.94;21.93;38.87;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:35;45682.97;178631.02;-1658.63;274071.0;0.0;44025.0;452701.73;27584.07;;;50.0;-0.99;1.68;1.75;2.0;69.26;21.54;32.93;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:40;44130.96;178634.77;-440.8;274071.0;0.0;43690.0;452705.48;27584.07;;;50.0;-0.99;1.84;1.94;2.17;54.34;28.02;32.7;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:45;44487.4;178638.3;-654.07;274071.0;0.0;43833.33;452709.1;27584.07;;;50.0;-0.99;1.81;1.89;2.14;69.71;23.28;33.24;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:50;44365.83;178641.93;-1057.57;274071.0;0.0;43308.33;452712.63;27584.07;;;50.0;-0.99;1.84;1.94;2.15;67.35;19.31;31.08;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 12:55;45117.2;178645.56;-1292.43;274071.0;0.0;43825.0;452716.33;27584.07;;;50.0;-0.99;1.86;1.95;2.2;61.86;18.2;27.98;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:00;44549.0;178649.22;-615.43;274071.0;0.0;43933.33;452720.0;27584.07;;;50.0;-0.99;1.93;1.96;2.23;52.29;23.68;38.4;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:05;43640.23;178652.86;-73.4;274071.0;0.0;43566.67;452723.6;27584.07;;;50.0;-0.99;1.98;2.05;2.32;45.48;29.0;44.99;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:10;44683.97;178656.48;-1175.73;274071.0;0.0;43508.33;452727.3;27584.07;;;50.0;-0.99;1.96;2.03;2.31;64.26;23.04;36.44;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:15;44339.9;178660.11;-1015.23;274071.0;0.0;43325.0;452730.87;27584.07;;;50.0;-0.99;2.03;2.12;2.36;61.72;22.42;39.54;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:20;43928.4;178663.69;-1045.03;274071.0;0.0;42883.33;452734.5;27584.07;;;50.0;-0.99;1.95;2.04;2.3;66.15;23.31;41.07;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:25;43593.97;178667.27;-752.3;274071.0;0.0;42841.67;452738.07;27584.07;;;50.0;-0.99;1.98;2.06;2.32;65.87;25.73;43.03;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:30;43333.03;178670.84;-566.3;274071.0;0.0;42766.67;452741.57;27584.07;;;50.0;-0.99;1.93;2.01;2.3;54.87;24.94;42.93;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:35;42977.03;178674.38;-493.77;274071.0;0.0;42483.33;452745.2;27584.07;;;50.0;-0.99;1.96;2.04;2.35;55.01;27.8;49.74;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:40;42890.7;178677.91;-665.33;274071.0;0.0;42225.0;452748.67;27584.07;;;50.0;-0.99;1.99;2.04;2.4;70.18;26.63;51.46;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:45;43163.1;178681.43;-1163.07;274071.0;0.0;42000.0;452752.2;27584.07;;;50.0;-0.99;1.87;1.92;2.25;65.63;21.71;39.93;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:50;43149.3;178684.94;-1195.63;274071.0;0.0;41953.7;452755.67;27584.07;;;50.0;-0.99;1.76;1.83;2.11;68.47;22.5;41.76;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 13:55;41777.1;178688.39;-341.33;274071.0;0.0;41441.67;452759.2;27584.07;;;50.0;-0.99;1.67;1.75;2.02;68.31;31.76;52.11;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 14:00;41607.2;178691.81;-498.63;274071.0;0.0;41108.33;452762.6;27584.07;;;50.0;-0.99;1.89;1.91;2.21;65.31;28.03;51.08;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 14:05;41658.33;178694.04;-547.0;274071.0;0.0;41111.11;452764.78;27584.07;;;50.0;-0.99;1.96;2.01;2.27;71.53;25.54;50.89;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 14:40;37076.35;178718.84;560.95;274071.0;0.0;37637.5;452789.7;27584.07;;;50.0;0.99;2.0;2.07;2.34;48.74;38.74;47.67;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 14:45;36819.17;178721.41;297.6;274071.0;0.0;37116.67;452792.33;27584.07;;;50.0;0.79;2.03;2.05;2.42;47.31;37.84;56.74;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 14:50;36876.67;178724.45;-210.33;274071.0;0.0;36666.67;452795.4;27584.07;;;50.0;0.99;2.19;2.2;2.59;58.06;32.8;50.77;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 14:55;35883.37;178727.46;-16.93;274071.0;0.0;35866.67;452798.4;27584.07;;;50.0;0.99;2.26;2.28;2.63;53.38;33.26;51.87;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:00;35356.54;178729.59;412.62;274071.0;0.0;35769.23;452800.54;27584.07;;;50.0;0.99;2.22;2.26;2.57;45.68;38.85;48.82;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:05;34304.04;178733.67;478.7;274071.0;0.0;34782.61;452804.7;27584.07;;;50.0;0.99;2.28;2.22;2.57;52.15;41.54;49.14;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:10;34047.93;178736.16;394.27;274071.0;0.0;34441.67;452807.17;27584.07;;;50.0;0.99;2.26;2.24;2.57;58.04;39.3;50.95;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:15;34156.2;178739.0;-338.97;274071.0;0.0;33816.67;452810.03;27584.07;;;50.0;0.99;2.17;2.19;2.55;77.99;48.32;63.13;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:20;34169.97;178741.8;-903.37;274071.0;0.0;33266.67;452812.9;27584.07;;;50.0;0.99;2.27;2.33;2.62;85.16;37.1;59.74;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:25;32788.03;178744.54;-195.97;274071.0;0.0;32591.67;452815.6;27584.07;;;50.0;0.99;2.23;2.32;2.55;58.76;35.91;76.6;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:30;31774.9;178747.23;116.97;274071.0;0.0;31891.67;452818.3;27584.07;;;50.0;0.99;2.33;2.32;2.67;59.78;50.74;77.54;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:35;31152.4;178749.82;197.7;274071.0;0.0;31350.0;452820.97;27584.07;;;50.0;0.99;2.58;2.55;2.88;59.81;48.8;70.58;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:40;31680.83;178752.39;-1005.83;274071.0;0.0;30675.0;452823.5;27584.07;;;50.0;0.99;2.65;2.63;2.94;93.08;31.68;73.91;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:45;30001.2;178754.91;-118.5;274071.0;0.0;29883.33;452826.03;27584.07;;;50.0;0.99;2.55;2.58;2.98;53.76;45.13;80.87;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:50;29035.9;178757.36;39.03;274071.0;0.0;29075.0;452828.5;27584.07;;;50.0;0.99;2.75;2.74;3.06;67.17;47.53;70.35;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 15:55;27737.97;178759.71;653.57;274071.0;0.0;28391.67;452830.9;27584.07;;;50.0;0.99;2.82;2.81;3.16;55.31;70.72;73.47;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 16:00;27902.03;178762.01;-368.43;274071.0;0.0;27533.33;452833.17;27584.07;;;50.0;0.99;2.82;2.73;3.11;80.32;48.61;81.37;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 16:05;26986.1;178764.26;-127.8;274071.0;0.0;26858.33;452835.47;27584.07;;;50.0;0.99;2.84;2.82;3.09;76.37;46.01;74.7;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 16:10;26404.3;178766.46;-287.47;274071.0;0.0;26116.67;452837.7;27584.07;;;50.0;0.99;2.73;2.68;3.02;76.76;47.31;77.3;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 16:15;24659.6;178768.56;773.57;274071.0;0.0;25433.33;452839.83;27584.07;;;50.0;0.99;2.7;2.69;2.93;53.95;66.34;63.96;0.0;0.0;0.0;0.0;0.0;0.0
29/05/2018 16:20;24601.6;178770.61;-109.97;274071.0;0.0;24491.67;452841.9;27584.07;;;50.0;0.99;2.74;2.67;3.01;78.8;52.85;80.98;0.0;0.0;0.0;0.0;0.0;0.0
